created_at,eta_date,state,competitor,grower_name,grower_country,competitor_product_id,competitor_product_name,competitor_product_group_name,competitor_product_group_id,product_group_key,variety_key,stem_length,color_name,competitor_product_url,competitor_product_image,available_units,stems_per_unit,stem_price,unit_price,base_price,freight_price,margin
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618516,Garland Gypsophila Tinted Brown 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Brown,https://www.mayesh.com/garland-gypsophila-tinted-brown-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_brown_thumbnail.jpg,10,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726081,Garland Gypsophila Tinted Coffee Toffee Light Brown 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Light Brown,https://www.mayesh.com/garland-gypsophila-tinted-coffee-toffee-light-brown-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_coffee_toffee_light_brown.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618526,Garland Gypsophila Tinted Coffee Toffee Light Brown 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Light Brown,https://www.mayesh.com/garland-gypsophila-tinted-coffee-toffee-light-brown-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_coffee_toffee_light_brown.jpg,10,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726130,Garland Gypsophila Tinted Cold Sky Rainbow 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-cold-sky-rainbow-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_cold_sky_rainbow.jpg,10,1,189.63,189.63,86.95,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618540,Garland Gypsophila Tinted Cold Sky Rainbow 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-cold-sky-rainbow-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_cold_sky_rainbow.jpg,10,2,94.82,189.64,43.48,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726078,Garland Gypsophila Tinted Coral 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Coral,https://www.mayesh.com/garland-gypsophila-tinted-coral-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_coral.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618515,Garland Gypsophila Tinted Coral 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Coral,https://www.mayesh.com/garland-gypsophila-tinted-coral-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_coral.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726133,Garland Gypsophila Tinted Fashion Rainbow 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-fashion-rainbow-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_fashion_rainbow.jpg,10,1,189.63,189.63,86.95,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618544,Garland Gypsophila Tinted Fashion Rainbow 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-fashion-rainbow-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_fashion_rainbow.jpg,20,2,94.82,189.64,43.48,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726065,Garland Gypsophila Tinted Green 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,98bf5eef-4deb-4087-b6cd-4a74a66cdada,10,Green,https://www.mayesh.com/garland-gypsophila-tinted-green-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_green.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618493,Garland Gypsophila Tinted Green 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,e949f8f7-7bed-4337-84e6-e4a42951b4dc,5,Green,https://www.mayesh.com/garland-gypsophila-tinted-green-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_green.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726074,Garland Gypsophila Tinted Hot Pink 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Hot Pink,https://www.mayesh.com/garland-gypsophila-tinted-hot-pink-10,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-hot-pink-malima.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618512,Garland Gypsophila Tinted Hot Pink 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Hot Pink,https://www.mayesh.com/garland-gypsophila-tinted-hot-pink-5,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-hot-pink-malima.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726132,Garland Gypsophila Tinted Illusion Rainbow 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-illusion-rainbow-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_illusion_rainbow_thumbnail.jpg,10,1,189.63,189.63,86.95,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618543,Garland Gypsophila Tinted Illusion Rainbow 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-illusion-rainbow-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_illusion_rainbow_thumbnail.jpg,20,2,94.82,189.64,43.48,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726070,Garland Gypsophila Tinted Lavender 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Lavender,https://www.mayesh.com/garland-gypsophila-tinted-lavender-10,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-lavender-malima.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618510,Garland Gypsophila Tinted Lavender 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Lavender,https://www.mayesh.com/garland-gypsophila-tinted-lavender-5,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-lavender-malima.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726068,Garland Gypsophila Tinted Light Blue 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Light Blue,https://www.mayesh.com/garland-gypsophila-tinted-light-blue-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_light_blue_thumbnail.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618508,Garland Gypsophila Tinted Light Blue 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Light Blue,https://www.mayesh.com/garland-gypsophila-tinted-light-blue-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_light_blue_thumbnail.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726066,Garland Gypsophila Tinted Light Green 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Light Green,https://www.mayesh.com/garland-gypsophila-tinted-light-green-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_light_green_thumbnail.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618502,Garland Gypsophila Tinted Light Green 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Light Green,https://www.mayesh.com/garland-gypsophila-tinted-light-green-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_light_green_thumbnail.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726075,Garland Gypsophila Tinted Light Pink 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Light Pink,https://www.mayesh.com/garland-gypsophila-tinted-light-pink-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_light_pink_thumbnail.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618513,Garland Gypsophila Tinted Light Pink 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Light Pink,https://www.mayesh.com/garland-gypsophila-tinted-light-pink-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_light_pink_thumbnail.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726093,Garland Gypsophila Tinted Light Yellow 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Light Yellow,https://www.mayesh.com/garland-gypsophila-tinted-light-yellow-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_light_ yellow_thumbnail.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618530,Garland Gypsophila Tinted Light Yellow 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Light Yellow,https://www.mayesh.com/garland-gypsophila-tinted-light-yellow-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_light_ yellow_thumbnail.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726095,Garland Gypsophila Tinted Malima Rainbow 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-malima-rainbow-10,https://www.mayesh.com/backend/files/flowers/garland-gypsophilia-tinted-rainbow-5.jpg,10,1,189.63,189.63,86.95,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618533,Garland Gypsophila Tinted Malima Rainbow 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-malima-rainbow-5,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-malima-rainbow-malima.jpg,20,2,94.82,189.64,43.48,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726080,Garland Gypsophila Tinted New Pink Erika Pink 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Pink,https://www.mayesh.com/garland-gypsophila-tinted-new-pink-erika-pink-10,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-new-pink-erika-malima.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618524,Garland Gypsophila Tinted New Pink Erika Pink 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Pink,https://www.mayesh.com/garland-gypsophila-tinted-new-pink-erika-pink-5,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-new-pink-erika-malima.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726082,Garland Gypsophila Tinted Orange 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Orange,https://www.mayesh.com/garland-gypsophila-tinted-orange-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_orange_thumbnail.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618527,Garland Gypsophila Tinted Orange 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Orange,https://www.mayesh.com/garland-gypsophila-tinted-orange-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_orange_thumbnail.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726073,Garland Gypsophila Tinted Purple 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Purple,https://www.mayesh.com/garland-gypsophila-tinted-purple-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_purple_thumbnail.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618511,Garland Gypsophila Tinted Purple 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Purple,https://www.mayesh.com/garland-gypsophila-tinted-purple-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_purple_thumbnail.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726077,Garland Gypsophila Tinted Red 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Red,https://www.mayesh.com/garland-gypsophila-tinted-red-10,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-red-malima.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618514,Garland Gypsophila Tinted Red 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Red,https://www.mayesh.com/garland-gypsophila-tinted-red-5,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-red-malima.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726128,Garland Gypsophila Tinted Sunrise Rainbow 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-sunrise-rainbow-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_sunrise_rainbow_thumbnail.jpg,10,1,189.63,189.63,86.95,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618539,Garland Gypsophila Tinted Sunrise Rainbow 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-sunrise-rainbow-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_sunrise_rainbow_thumbnail.jpg,20,2,94.82,189.64,43.48,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726131,Garland Gypsophila Tinted Sunset Rainbow 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-sunset-rainbow-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_sunset_rainbow_thumbnail.jpg,10,1,189.63,189.63,86.95,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618541,Garland Gypsophila Tinted Sunset Rainbow 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Rainbow,https://www.mayesh.com/garland-gypsophila-tinted-sunset-rainbow-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_sunset_rainbow_thumbnail.jpg,20,2,94.82,189.64,43.48,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726126,Garland Gypsophila Tinted Sweet Candy Pink Mix 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Pink Mix,https://www.mayesh.com/garland-gypsophila-tinted-sweet-candy-pink-mix-10,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-sweet-candy-malima.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618538,Garland Gypsophila Tinted Sweet Candy Pink Mix 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Pink Mix,https://www.mayesh.com/garland-gypsophila-tinted-sweet-candy-pink-mix-5,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-tinted-sweet-candy-malima.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726067,Garland Gypsophila Tinted Turquoise 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Turquoise,https://www.mayesh.com/garland-gypsophila-tinted-turquoise-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_turquoise_thumbnail.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618507,Garland Gypsophila Tinted Turquoise 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Turquoise,https://www.mayesh.com/garland-gypsophila-tinted-turquoise-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_turquoise_thumbnail.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726083,Garland Gypsophila Tinted Yellow 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Yellow,https://www.mayesh.com/garland-gypsophila-tinted-yellow-10,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_yellow_thumbnail.jpg,10,1,167.17,167.17,72.91,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618529,Garland Gypsophila Tinted Yellow 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Yellow,https://www.mayesh.com/garland-gypsophila-tinted-yellow-5,https://www.mayesh.com/backend/files/flowers/garland_gypsophilia_tinted_yellow_thumbnail.jpg,20,2,83.59,167.18,36.46,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4726064,Garland Gypsophila Xlence Natural White 10',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,10,Natural White,https://www.mayesh.com/garland-gypsophila-xlence-natural-white-10,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-natural-white-malima.jpg,15,1,146.58,146.58,60.04,50.51,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,4618479,Garland Gypsophila Xlence Natural White 5',Garland,1051,618b7a0a-f638-4007-a05d-ba1f22fbad64,,5,Natural White,https://www.mayesh.com/garland-gypsophila-xlence-natural-white-5,https://www.mayesh.com/backend/files/flowers/garland-gypsophila-natural-white-malima.jpg,29,2,73.3,146.6,30.03,25.26,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Colombia,513625,Gerbera Black Center Assorted,Gerbera,678,,,,Assorted,https://www.mayesh.com/gerbera-black-center-assorted,https://www.mayesh.com/backend/files/flowers/gerbera-black-center-assorted.jpg,8,80,1.51,120.8,0.55,0.63,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Colombia,513641,Gerbera Black Center Hot Pink,Gerbera,678,,,,Hot Pink,https://www.mayesh.com/gerbera-black-center-hot-pink,https://www.mayesh.com/backend/files/flowers/gerbera-black-center-hot-pink.jpg,7,80,1.51,120.8,0.55,0.63,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Colombia,513651,Gerbera Black Center Orange,Gerbera,678,,,,Orange,https://www.mayesh.com/gerbera-black-center-orange,https://www.mayesh.com/backend/files/flowers/gerbera-black-center-orange.jpg,9,80,1.51,120.8,0.55,0.63,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Colombia,513655,Gerbera Black Center Pink,Gerbera,678,,dc12ea85-2be7-4b75-b2ab-4db1fec10907,,Pink,https://www.mayesh.com/gerbera-black-center-pink,https://www.mayesh.com/backend/files/flowers/gerbera-black-center-pink.jpg,9,80,1.51,120.8,0.55,0.63,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Colombia,513657,Gerbera Black Center Red,Gerbera,678,,,,Red,https://www.mayesh.com/gerbera-black-center-red,https://www.mayesh.com/backend/files/flowers/gerbera-black-center-red.jpg,10,80,1.51,120.8,0.55,0.63,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Colombia,513788,Gerbera Green Center Yellow,Gerbera,678,,,,Yellow,https://www.mayesh.com/gerbera-green-center-yellow,https://www.mayesh.com/backend/files/flowers/gerbera-green-center-yellow.jpg,9,80,1.51,120.8,0.55,0.63,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,2665240,Grass Pampas Beige Tall,Grass,691,2efd16cb-7721-4303-a454-5392bd40eac1,,,Beige,https://www.mayesh.com/grass-pampas-beige-tall,https://www.mayesh.com/backend/files/flowers/grass-pampas-beige.jpg,20,100,0.89,89.0,0.37,0.3,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,1198724,Green Mist Chocolate Brown,Green Mist,692,,a975b199-807c-46a4-92e4-99e844ea5e1c,,Brown,https://www.mayesh.com/green-mist-chocolate-brown,https://www.mayesh.com/backend/files/flowers/green-mist-chocolate-brown.jpg,0,12,13.94,167.28,6.08,4.21,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,Roots Peru,Peru,515858,Green Mist Green,Green Mist,692,,13fccc5e-8ef9-4b8d-9b83-6626ce3363d8,,Green,https://www.mayesh.com/green-mist-green,https://www.mayesh.com/backend/files/flowers/green-mist-green.jpg,1,80,1.29,103.2,0.48,0.52,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,Bellaflor,Ecuador,515858,Green Mist Green,Green Mist,692,,13fccc5e-8ef9-4b8d-9b83-6626ce3363d8,,Green,https://www.mayesh.com/green-mist-green,https://www.mayesh.com/backend/files/flowers/green-mist-green.jpg,9,12,13.22,158.64,6.08,3.5,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Colombia,1034329,Gypsophila Cosmic White,Gypsophila,695,0c9f14f5-d919-4590-bbb6-f8f0f14a30e2,6f2147ec-7de7-42c7-98c6-9a642b7e42f3,,White,https://www.mayesh.com/gypsophila-cosmic-white,https://www.mayesh.com/backend/files/flowers/gypsophila-cosmic-white.jpg,30,10,12.06,120.6,4.38,5.05,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,485064,Gypsophila Million Star White,Gypsophila,695,0c9f14f5-d919-4590-bbb6-f8f0f14a30e2,d19f261a-68e4-4089-a8af-4e0cd7ade684,,White,https://www.mayesh.com/gypsophila-million-star-white,https://www.mayesh.com/backend/files/flowers/gypsophila-million-star-white.jpg,56,10,9.55,95.5,4.12,2.95,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,485064,Gypsophila Million Star White,Gypsophila,695,0c9f14f5-d919-4590-bbb6-f8f0f14a30e2,d19f261a-68e4-4089-a8af-4e0cd7ade684,,White,https://www.mayesh.com/gypsophila-million-star-white,https://www.mayesh.com/backend/files/flowers/gypsophila-million-star-white.jpg,99,13,11.2,145.6,4.57,3.89,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,485064,Gypsophila Million Star White,Gypsophila,695,0c9f14f5-d919-4590-bbb6-f8f0f14a30e2,d19f261a-68e4-4089-a8af-4e0cd7ade684,,White,https://www.mayesh.com/gypsophila-million-star-white,https://www.mayesh.com/backend/files/flowers/gypsophila-million-star-white.jpg,100,26,11.2,291.2,4.57,3.89,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,485065,Gypsophila Mirabella White,Gypsophila,695,0c9f14f5-d919-4590-bbb6-f8f0f14a30e2,ff9e22ee-97e7-445a-a62e-74a4a29a801a,,White,https://www.mayesh.com/gypsophila-mirabella-white,https://www.mayesh.com/backend/files/flowers/gypsophila-mirabella-white.jpg,24,10,9.55,95.5,4.12,2.95,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,485066,Gypsophila New Love White,Gypsophila,695,0c9f14f5-d919-4590-bbb6-f8f0f14a30e2,,,White,https://www.mayesh.com/gypsophila-new-love-white,https://www.mayesh.com/backend/files/flowers/gypsophila-new-love-white.jpg,29,13,11.93,155.09,5.03,3.89,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,485069,Gypsophila Xlence White,Gypsophila,695,0c9f14f5-d919-4590-bbb6-f8f0f14a30e2,3b5d1e48-21f2-4563-9c58-e21996f2df0c,,White,https://www.mayesh.com/gypsophila-xlence-white,https://www.mayesh.com/backend/files/flowers/gypsophila-xcellence-white.jpg,94,13,10.81,140.53,4.33,3.89,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,485069,Gypsophila Xlence White,Gypsophila,695,0c9f14f5-d919-4590-bbb6-f8f0f14a30e2,3b5d1e48-21f2-4563-9c58-e21996f2df0c,,White,https://www.mayesh.com/gypsophila-xlence-white,https://www.mayesh.com/backend/files/flowers/gypsophila-xcellence-white.jpg,100,26,10.81,281.06,4.33,3.89,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,,Ecuador,485069,Gypsophila Xlence White,Gypsophila,695,0c9f14f5-d919-4590-bbb6-f8f0f14a30e2,3b5d1e48-21f2-4563-9c58-e21996f2df0c,,White,https://www.mayesh.com/gypsophila-xlence-white,https://www.mayesh.com/backend/files/flowers/gypsophila-xcellence-white.jpg,85,10,9.16,91.6,3.88,2.95,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,Agrirose,Ecuador,515893,Helleborus Assorted,Helleborus,704,1ee96c2d-4154-4df1-81cd-8945de104113,,,Assorted,https://www.mayesh.com/helleborus-assorted,https://www.mayesh.com/backend/files/flowers/helleborus-assorted.jpg,2,40,2.64,105.6,1.26,0.63,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,Agrirose,Ecuador,714490,Helleborus Orientalis Double Ellen White,Helleborus,704,1ee96c2d-4154-4df1-81cd-8945de104113,662d56ba-b571-4f82-ae21-c88b9eeb04fb,,White,https://www.mayesh.com/helleborus-orientalis-double-ellen-white,https://www.mayesh.com/backend/files/flowers/helleborus-orientalis-double-ellen-white.jpg,0,40,2.64,105.6,1.26,0.63,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,Agrirose,Ecuador,515896,Helleborus Pink,Helleborus,704,1ee96c2d-4154-4df1-81cd-8945de104113,415cfa14-269f-454a-bcba-b63de71c8864,,Pink,https://www.mayesh.com/helleborus-pink,https://www.mayesh.com/backend/files/flowers/helleborus-pink.jpg,2,40,2.64,105.6,1.26,0.63,37.5
2025-04-08,2025-04-17,Kentucky,Mayesh,Agrirose,Ecuador,515897,Helleborus Purple,Helleborus,704,1ee96c2d-4154-4df1-81cd-8945de104113,c2240ef4-1d81-4e34-8720-7bdd0f559694,,Purple,https://www.mayesh.com/helleborus-purple,https://www.mayesh.com/backend/files/flowers/helleborus-purple.jpg,2,40,2.64,105.6,1.26,0.63,37.5
