ibf_variety,competitor_variety
1da16dd0-a481-4570-95b5-596a14d97a9c,487904
74f282cb-ba43-4400-a9b3-cb12868604e2,515964
5a2208c0-94b1-453b-8c8a-ea07c07f28f0,1247222
18eb2af1-e3ee-478a-91eb-01923528a330,518981
18eb2af1-e3ee-478a-91eb-01923528a330,508806
7e8e0aa9-48a7-4942-b829-55c6b0f4853b,517956
ec9f8631-2bf7-4f2b-badd-d7a9b35fb6ea,509449
ec9f8631-2bf7-4f2b-badd-d7a9b35fb6ea,509450
f632e825-24f7-4c42-a237-e3cd831718d7,2340849
504073c7-09c9-4b60-99dc-76c4742f690e,487329
504073c7-09c9-4b60-99dc-76c4742f690e,487330
13dc59bb-fe49-454f-bf15-40c0655ef9ce,486135
13dc59bb-fe49-454f-bf15-40c0655ef9ce,486136
13dc59bb-fe49-454f-bf15-40c0655ef9ce,486137
b1c918ad-5354-4557-9558-185812d25e12,8708021
b1c918ad-5354-4557-9558-185812d25e12,8708023
b1c918ad-5354-4557-9558-185812d25e12,8708024
b5aeabaa-49a1-4281-83f9-0d96083b038e,515911
4f6c9885-69da-4575-879a-8e9b778b3111,488447
b797b6da-5a8d-4bd1-9f41-b10d47c765ab,487014
b797b6da-5a8d-4bd1-9f41-b10d47c765ab,487015
3a03e127-d8a4-4302-9254-3036e10a03af,517953
15234448-eea5-4915-a154-3b7cf733ecaa,515961
c988654b-7a11-4e10-bdc2-d54ca771c029,489176
8e056093-0612-4aaa-8554-2f2e64e4d42d,485822
8e056093-0612-4aaa-8554-2f2e64e4d42d,485823
8e056093-0612-4aaa-8554-2f2e64e4d42d,485824
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,485927
c7d4819b-158f-4270-8da7-d1fa4b3f0c0f,485928
67b98110-3768-4f58-8afb-dbd315b4e468,486110
4b5c6979-e7a7-42b7-860b-c5b49e5314de,512978
4b5c6979-e7a7-42b7-860b-c5b49e5314de,512979
0734dc22-beea-4a0a-8cc1-3ad4b4612432,487589
0734dc22-beea-4a0a-8cc1-3ad4b4612432,487590
b1b6b639-31e1-46fa-bd71-be74b64a9471,487743
b1b6b639-31e1-46fa-bd71-be74b64a9471,487744
b1b6b639-31e1-46fa-bd71-be74b64a9471,487745
99b66806-4e0f-4655-a78f-ecf47b8c8ea9,487148
99b66806-4e0f-4655-a78f-ecf47b8c8ea9,487149
99b66806-4e0f-4655-a78f-ecf47b8c8ea9,487150
cc8e46fa-2e67-47cb-8878-b26a1c44f15d,1313593
cc8e46fa-2e67-47cb-8878-b26a1c44f15d,1313594
0ba5f26f-22c2-4c0b-a30a-499173629ad5,1055033
38e27336-fc0a-4a08-b78f-bf8f7533511d,514836
0d0b2974-88cc-44f4-b26d-420e6188251a,487688
0d0b2974-88cc-44f4-b26d-420e6188251a,487689
0d0b2974-88cc-44f4-b26d-420e6188251a,487690
9aa80507-45f2-4226-b8a1-bcd1c07a82b6,487748
9aa80507-45f2-4226-b8a1-bcd1c07a82b6,487749
9aa80507-45f2-4226-b8a1-bcd1c07a82b6,487750
2aa7d01b-76f2-4753-b19b-6a35b201771a,487967
c880b3d4-f5e9-4f9f-9039-66d3e923d418,514234
e82aee1a-5411-48c4-bcd3-687852b73a4e,515967
bb8c5298-179b-4c2b-a57a-de0b14efa71b,486467
bb8c5298-179b-4c2b-a57a-de0b14efa71b,486468
bb8c5298-179b-4c2b-a57a-de0b14efa71b,486469
bb8c5298-179b-4c2b-a57a-de0b14efa71b,486470
bb8c5298-179b-4c2b-a57a-de0b14efa71b,486471
88e3dead-38f7-4d6f-8a5d-6b33b5baac70,484228
e2ded6cb-7c73-45b9-9d40-62da9a4c1d81,485205
294fcb35-0f00-4b42-aa73-7b7b9978e029,515963
094aabaf-7503-4e24-b7a8-e8b8c984b95d,488352
094aabaf-7503-4e24-b7a8-e8b8c984b95d,488352
094aabaf-7503-4e24-b7a8-e8b8c984b95d,488353
f7bfae99-ee27-421d-ae8b-f4d85ac82725,617839
e0089c8c-6245-41a3-b61c-9c07e0642f2d,643952
e0089c8c-6245-41a3-b61c-9c07e0642f2d,643952
e0089c8c-6245-41a3-b61c-9c07e0642f2d,643954
e0089c8c-6245-41a3-b61c-9c07e0642f2d,643954
e0089c8c-6245-41a3-b61c-9c07e0642f2d,643955
fb8dd0c9-6013-4f9c-b301-2e263a1677b0,515968
f8d3754c-6b4e-4d92-9b05-8073d9b6ad0d,700767
f8d3754c-6b4e-4d92-9b05-8073d9b6ad0d,700768
4094dd61-066a-4fe6-8c1c-72d1e0480d07,627864
4094dd61-066a-4fe6-8c1c-72d1e0480d07,627864
38f1ddf7-1b66-443e-9fb2-3e1007a9f150,4265364
38f1ddf7-1b66-443e-9fb2-3e1007a9f150,4265411
9ad36cde-c1a3-4ea6-a8c8-9edaf3ca59d0,758195
9f356a84-cfc6-4e69-921c-007dcfffba64,484739
9855007c-489a-4b17-93c3-39127729f760,520130
bb76cd81-c9e8-4eb9-ad8d-ec34c091cdf1,1256543
aaf2f395-c7d6-45d3-a65d-9f905e3aad7e,490708
aaf2f395-c7d6-45d3-a65d-9f905e3aad7e,490708
0a54c97a-db7c-472a-9654-828d3c8e7a1b,485574
0a54c97a-db7c-472a-9654-828d3c8e7a1b,485575
0a54c97a-db7c-472a-9654-828d3c8e7a1b,485576
252a5b2b-ef57-4bbb-a146-09dcc5114246,1311112
252a5b2b-ef57-4bbb-a146-09dcc5114246,1311113
06a5831f-2d31-4a36-969f-15554b8c0434,488077
06a5831f-2d31-4a36-969f-15554b8c0434,488077
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,486639
dc7d08f2-2f09-4a9a-925d-aa0a405e994c,486640
f194a18a-2329-407d-9f22-ff14d6646a9a,1406393
f194a18a-2329-407d-9f22-ff14d6646a9a,1406394
f194a18a-2329-407d-9f22-ff14d6646a9a,1406395
0db2a31e-87ca-4ac6-b067-4276beebd94a,484937
4eeddf00-be01-4974-973f-252facd67594,514238
f0607694-8fe0-4144-92c7-83ad1f0a8d64,3820618
6cf94d7e-0d53-4cf4-b734-d3909bda388d,490251
6cf94d7e-0d53-4cf4-b734-d3909bda388d,512849
6cf94d7e-0d53-4cf4-b734-d3909bda388d,512850
6cf94d7e-0d53-4cf4-b734-d3909bda388d,512852
51b9ef8f-7ef2-4238-ad2a-5672e3041940,1090486
dca9ddbe-eda1-4b58-b187-79b7d1201259,484419
72374ff4-b215-41db-b036-d8477fae53ee,513552
72374ff4-b215-41db-b036-d8477fae53ee,12851921
452eeb34-2851-4dd6-82ae-a37402468c65,513118
452eeb34-2851-4dd6-82ae-a37402468c65,513119
452eeb34-2851-4dd6-82ae-a37402468c65,563647
3222f59a-466c-47b4-a143-cc904fdd5861,491378
532abc20-d821-40cb-8e46-14855bd0c514,3653597
f06664c3-09de-4ad9-9cbe-9a51ae7d43a7,490006
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,1819182
2ab9f84c-c6a3-43d2-ae77-adc20901aaf4,2113281
099afe34-5d77-4e3d-ad1b-9de715fb92cd,484751
c0fec9c6-6759-4451-bf4e-8b13b3312bf0,485202
64bec08c-0a46-4da1-8492-5a0cb90ecc98,485586
64bec08c-0a46-4da1-8492-5a0cb90ecc98,485588
64bec08c-0a46-4da1-8492-5a0cb90ecc98,485590
5ee68b19-6916-4dd3-8def-841747402a06,485627
5ee68b19-6916-4dd3-8def-841747402a06,485628
5ee68b19-6916-4dd3-8def-841747402a06,485629
d3bee0a2-d5f6-4638-88c6-e7153f47c3bb,484262
d3bee0a2-d5f6-4638-88c6-e7153f47c3bb,484263
d3bee0a2-d5f6-4638-88c6-e7153f47c3bb,484264
6b033c32-432c-4386-93a5-d24881bafa91,500196
723744d1-75d6-4326-bb8a-a9e0da2753e8,485392
bb8a5ea7-0d38-4fa2-ad1c-cb9b2c83f43b,627861
bb8a5ea7-0d38-4fa2-ad1c-cb9b2c83f43b,627861
c97b9f96-1e84-4d4e-b706-b025a80ea4c8,484192
c97b9f96-1e84-4d4e-b706-b025a80ea4c8,484193
1fa1ecea-329d-4f19-8735-9d76b64075f7,490077
20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,485271
20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,485271
20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,485272
20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,485272
20e8cde9-75c9-43ef-8fa9-a568f3d73ec2,485273
b0bd8bc7-97ce-4a47-b5df-d7ff424c815a,565903
20931a27-307b-4ad2-bc71-f0f441d197ff,1008696
20931a27-307b-4ad2-bc71-f0f441d197ff,1008697
3d09da30-61c4-45f5-a4a8-34b938dfedcd,487349
3d09da30-61c4-45f5-a4a8-34b938dfedcd,487350
42cd2b3f-3968-4c31-a5a3-ad6a9fca0601,484715
c521c8eb-efc0-462c-9ab2-87975ad2f6dd,490005
476490c0-19a7-4901-8b30-500f73453b41,1054883
6b6e9281-7110-46a0-ba46-c3141ed4207e,489146
579a70c9-95ed-495e-a213-1dfeb34cc7b5,484241
a90fde40-7628-4f90-9162-e709acf0bdca,486808
a90fde40-7628-4f90-9162-e709acf0bdca,486809
a90fde40-7628-4f90-9162-e709acf0bdca,486810
1cd5c890-30fb-4099-ace4-35bcf4695cea,3111261
3bb0aeea-eaab-45de-bf8b-5ef733a1dc8b,490061
3bb0aeea-eaab-45de-bf8b-5ef733a1dc8b,490061
3bb0aeea-eaab-45de-bf8b-5ef733a1dc8b,490206
3bb0aeea-eaab-45de-bf8b-5ef733a1dc8b,490206
ff9e22ee-97e7-445a-a62e-74a4a29a801a,485065
c81473ca-121a-4b7f-b303-09870942635a,490707
c5866dfc-e0bb-4dda-ab04-ab1eba9a8e76,488246
c5866dfc-e0bb-4dda-ab04-ab1eba9a8e76,488247
b38833fc-ce8d-491b-8706-d06b7b06ed45,486604
b38833fc-ce8d-491b-8706-d06b7b06ed45,486605
b38833fc-ce8d-491b-8706-d06b7b06ed45,486606
2914bb57-34d9-4d5b-8846-b4ba1582ed40,2072066
2914bb57-34d9-4d5b-8846-b4ba1582ed40,2026098
2914bb57-34d9-4d5b-8846-b4ba1582ed40,2111738
af36097d-db97-4b3d-91b3-c313eb60ad20,487168
af36097d-db97-4b3d-91b3-c313eb60ad20,487169
af36097d-db97-4b3d-91b3-c313eb60ad20,487170
662d56ba-b571-4f82-ae21-c88b9eeb04fb,714490
a6da0367-b8d1-4c13-b3d5-ef68b6480913,485988
a6da0367-b8d1-4c13-b3d5-ef68b6480913,485989
41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,486366
41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,486367
41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,486368
41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,486369
252ae648-95df-4d73-ae61-df3307d14f9c,486704
252ae648-95df-4d73-ae61-df3307d14f9c,486705
252ae648-95df-4d73-ae61-df3307d14f9c,486706
896abed4-5b18-49f5-b1fd-6f679c044a87,489033
de8df88b-9de8-4e0d-bbad-e058e412a9b8,490521
de8df88b-9de8-4e0d-bbad-e058e412a9b8,636942
9543b07a-1958-4fb1-b397-d2d95adbd3e8,484827
283c2c55-dca0-4e66-8066-0e08586b8e27,627846
b5bfd498-0086-4c2c-8901-6e605037465e,490622
5d79c163-42db-4b83-a400-5c4b92f87c1b,490007
fd255bcc-0237-404e-8021-0cc4befb83a9,490713
fd255bcc-0237-404e-8021-0cc4befb83a9,490713
10f4a9a5-4b05-47b1-8c32-0ee8a250f3b9,513366
faa86ca1-a561-450e-8a04-4a1d96a88b0d,484032
60f59ad6-6440-4c70-91c2-53dd58a7dea1,513553
60f59ad6-6440-4c70-91c2-53dd58a7dea1,12851932
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,485712
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,485713
c7aedaca-dac0-48fc-ad08-9945e33cbb7b,485714
d4cd1ac1-b7df-446f-8fbb-3b2a88283ee9,486325
d4cd1ac1-b7df-446f-8fbb-3b2a88283ee9,486326
d4cd1ac1-b7df-446f-8fbb-3b2a88283ee9,486327
b6eb66ea-0436-412f-a3c4-3a3933af8390,3169162
b6eb66ea-0436-412f-a3c4-3a3933af8390,3169174
1497f7fe-776d-4f1f-b891-dbb609a82ef5,490624
c2240ef4-1d81-4e34-8720-7bdd0f559694,515897
15ef4ce5-4dd6-452b-b93b-37c8edffab46,488582
8e6c0188-339e-46b6-8cfb-981e2a20eab7,487084
415cfa14-269f-454a-bcba-b63de71c8864,515896
413482fe-8346-4bb3-96fe-3c039d24e137,1819632
1342e6d1-3312-435a-8874-1484354ef213,485132
27c24034-82fe-42f6-ae20-6e86c3bf2d2b,490605
0e8851b0-ba33-4ca7-a9bb-e230832d409b,509706
c12fdaaf-a7ad-4b88-9489-f6912edf061f,484860
057234ed-5f83-4586-a199-8cea8d7a1e0c,5562482
057234ed-5f83-4586-a199-8cea8d7a1e0c,5562438
bcee72f7-9640-4088-b125-33573d679ef8,488517
6958ab90-871d-4d3e-be35-11a496e2118d,485657
6958ab90-871d-4d3e-be35-11a496e2118d,485658
6958ab90-871d-4d3e-be35-11a496e2118d,485659
61b732dd-9dd7-4bae-ba44-ad8c97750442,542869
fc3e7e0b-ab9f-41fa-9347-560c39bd171a,884744
84b24f96-cf34-476f-8ab4-5e117bf9af16,15185487
9187fabe-8d7b-427f-b7fa-692ce4090dac,513535
e571be69-18ac-41fb-ab74-d00edaadd4e0,485603
e571be69-18ac-41fb-ab74-d00edaadd4e0,485604
e571be69-18ac-41fb-ab74-d00edaadd4e0,485605
3e93f0c4-b325-4a21-ba3e-24062578698e,490626
6f2147ec-7de7-42c7-98c6-9a642b7e42f3,1034329
e65248ad-f61d-4870-9bd1-1e56657f7b5b,884829
db23fdd2-db42-47a0-b857-bfb47448e98d,486623
db23fdd2-db42-47a0-b857-bfb47448e98d,486624
db23fdd2-db42-47a0-b857-bfb47448e98d,486625
d5cffdd4-35fc-4059-9050-7b60329cb7a6,485615
d5cffdd4-35fc-4059-9050-7b60329cb7a6,485616
d5cffdd4-35fc-4059-9050-7b60329cb7a6,485617
7d5112c6-516a-44b4-bcb6-e2e6331ca10f,484771
4832798a-22f8-4b52-8860-d09eca7a6eab,485204
4832798a-22f8-4b52-8860-d09eca7a6eab,485204
dfe41c65-62d1-44db-8419-e6b9ed420e6a,485111
7eeb17e7-df8f-479c-aafb-56de5cf856a0,512626
7eeb17e7-df8f-479c-aafb-56de5cf856a0,512626
e7c66a8e-3d29-41dd-b7aa-65b4c966017b,487458
e7c66a8e-3d29-41dd-b7aa-65b4c966017b,487459
e7c66a8e-3d29-41dd-b7aa-65b4c966017b,487460
e465d3d2-a6ca-4666-bd9a-8648a1b1a25d,8700179
e465d3d2-a6ca-4666-bd9a-8648a1b1a25d,8700180
e465d3d2-a6ca-4666-bd9a-8648a1b1a25d,8700181
07771b3d-f024-4636-8b8d-6400a1525c17,8700199
07771b3d-f024-4636-8b8d-6400a1525c17,8700200
07771b3d-f024-4636-8b8d-6400a1525c17,8700201
c44855b1-970f-4833-9e74-cd91e334f0b6,490710
c44855b1-970f-4833-9e74-cd91e334f0b6,490710
ea06fe3d-fe18-447d-bd8b-5c8cd857316f,490712
ea06fe3d-fe18-447d-bd8b-5c8cd857316f,490712
04ae416e-dc35-4544-ba77-1c434c7afbcf,1222365
d19f261a-68e4-4089-a8af-4e0cd7ade684,485064
d19f261a-68e4-4089-a8af-4e0cd7ade684,485064
d19f261a-68e4-4089-a8af-4e0cd7ade684,485064
3b5d1e48-21f2-4563-9c58-e21996f2df0c,485069
3b5d1e48-21f2-4563-9c58-e21996f2df0c,485069
3b5d1e48-21f2-4563-9c58-e21996f2df0c,485069
280df846-6c14-4bd6-9d6e-17e6aeb48334,884984
f740603f-e493-4a07-a9e7-cc73c854215b,489149
f740603f-e493-4a07-a9e7-cc73c854215b,489151
f740603f-e493-4a07-a9e7-cc73c854215b,489152
d5420a00-a786-4ae2-8443-95686eb428cb,565855
d5420a00-a786-4ae2-8443-95686eb428cb,562014
d92a0b50-3d75-4bcf-96fc-08290a6b6674,3556319
d92a0b50-3d75-4bcf-96fc-08290a6b6674,3556320
6e359c0f-7d5d-4d6a-98e1-a5a0170c6602,672562
07cb304d-b1f1-4ee0-a7ba-c56300339054,490592
07cb304d-b1f1-4ee0-a7ba-c56300339054,490592
07cb304d-b1f1-4ee0-a7ba-c56300339054,490592
68f17b17-2f71-48e6-af9c-8a4f5fe850e0,488616
68f17b17-2f71-48e6-af9c-8a4f5fe850e0,488616
a1a3331a-c01c-4f0d-96b6-aafc9c1d6916,484743
0edd276f-0ffa-4dfe-8e00-0f0f1107693c,517626
13b0f1c3-d5c7-4900-bb2b-1bb2a30c5d8d,1206728
13b0f1c3-d5c7-4900-bb2b-1bb2a30c5d8d,1206729
f5e624fd-f516-49c2-9ea7-b6f14f2a731d,490467
f5e624fd-f516-49c2-9ea7-b6f14f2a731d,490468
1cab886b-833d-4c92-8dcd-7987964b87ce,487803
1cab886b-833d-4c92-8dcd-7987964b87ce,487804
bb081fb0-c189-4097-83a7-5ec2994aed23,489343
bb081fb0-c189-4097-83a7-5ec2994aed23,489343
e411a49c-73bd-47ea-8ebf-c344021b3d70,4265351
e411a49c-73bd-47ea-8ebf-c344021b3d70,4265398
e411a49c-73bd-47ea-8ebf-c344021b3d70,4265445
1da10f06-1878-4537-8646-a5074c0b5743,12983877
7930d085-6b9d-4ed5-9ea4-30b0e9367ffd,484747
24b9d4a7-3e41-48a8-b10a-37af8341388a,484759
091560ba-78a3-4c6c-b0f6-3729d9a26b38,484767
8ac54afc-844a-4fd6-bf75-9b9c38ca6cff,486330
8ac54afc-844a-4fd6-bf75-9b9c38ca6cff,486331
8ac54afc-844a-4fd6-bf75-9b9c38ca6cff,486332
0328d60c-8301-466a-8291-0772bc6e1ac6,484719
b825c21c-a06b-4898-956e-65b06479938c,487534
b825c21c-a06b-4898-956e-65b06479938c,487535
26aaf4dd-e58b-4417-8dfa-8c523d628be6,1190385
5de3bbad-c3b8-4c77-aa4e-ec49154b374a,490628
766d1c52-bd9e-433d-8ad2-568178b0db70,483774
a1278406-7c7a-498d-bdbd-cb0761cd4892,484867
7700981c-8639-4a6b-ac12-8f4577aac4ff,486215
7700981c-8639-4a6b-ac12-8f4577aac4ff,486216
7700981c-8639-4a6b-ac12-8f4577aac4ff,486217
28dd0db2-a9c8-40d4-8a08-b7665a4dc6c2,484068
5600b344-6f44-4071-8d2b-0651f4ed50b8,850182
17401e60-5c73-4175-b0a6-f09f12f064db,514136
ef497163-f2ff-453b-8f87-e69a4292828b,490602
3d16f25d-dc1b-4469-9c95-93a460a2b89f,1205762
3d16f25d-dc1b-4469-9c95-93a460a2b89f,639106
3d16f25d-dc1b-4469-9c95-93a460a2b89f,647919
3799423d-b9c8-46fc-9e05-1abc29fed4db,487694
3799423d-b9c8-46fc-9e05-1abc29fed4db,487695
3799423d-b9c8-46fc-9e05-1abc29fed4db,487696
b06787cf-2b7a-47e6-a1d1-bff70f8efeff,485621
b06787cf-2b7a-47e6-a1d1-bff70f8efeff,485622
b06787cf-2b7a-47e6-a1d1-bff70f8efeff,485623
85a9e36f-0554-456a-b051-dccb8bc6dfdd,490599
85a9e36f-0554-456a-b051-dccb8bc6dfdd,490599
3cd8de39-8228-45ce-9602-4c1ae855c3a7,515898
9d904964-b9e6-4e52-acee-7afbe70a9ec3,485096
44e65fa0-1676-4d10-8b8b-fa8ddea43f96,508843
73fb0818-f002-46f0-a084-07795581304c,8700174
73fb0818-f002-46f0-a084-07795581304c,8700175
73fb0818-f002-46f0-a084-07795581304c,8700176
2baa4433-e80d-426e-b5ca-a724403af683,486943
2baa4433-e80d-426e-b5ca-a724403af683,486944
2baa4433-e80d-426e-b5ca-a724403af683,486945
12e901af-b204-4619-b85e-f9f977a9b9f6,485251
12e901af-b204-4619-b85e-f9f977a9b9f6,485251
12e901af-b204-4619-b85e-f9f977a9b9f6,485252
30eb8be4-fe8c-4cce-bb54-51d96a1590b0,884493
2208a135-235f-40da-8b17-45cda7e5d0d4,3770136
2208a135-235f-40da-8b17-45cda7e5d0d4,3770137
259855bb-e812-4400-a6d6-f19bcf1e05d1,489092
a7707004-f1b0-43b5-a90c-199e16cf3bad,487345
